they're just closer to home .	他們只是靠近家 。
and before neeraj knew it , he'd not only scored a film deal but also a second contract to write another story .	在neeraj知道之前 , 他不只會寫另一個故事 。
and this is where i believe we can learn a lot from davinia , who started taking action as a global citizen back in 2012 .	這是我相信我們可以從達維尼亞開始採取行動當全球公民回到2012年
john stuart mill was a great advocate of this nice guy besides and only been dead 200 years .	johnsuartmil是非常偉大的成員 , 只有200年來 , 他一直死了 。
since he was a great teacher , lenny bernstein always started from the meaning . look at this , please .	因為他是個偉大老師 , lenybernybernybernybernybernybernybernybernybernybernybernybernybernybernybernybern
every team has played at least once , yet not a single match with a combined score of more than five hits !	每個團隊都至少一次一次 , 每個團隊都參與至少一次 , 而不是單一的配合比五倍 。
for example , two people who are both into scary movies are probably a better match than one person who is and one who isn't .	舉例來說 , 兩個人都可能比一個人更好 , 兩個人都可能比一個人 , 兩個人 , 只是一個人 。
right now , we're all tadpoles , but i urge you to become a big frog and take that big , green leap .	現在 , 我們都是所有品牌 , 但是我鼓勵你成為一個巨大、綠色的水泥 。
they're ready to go out and fight because they've been told that this is effectively their only way to glorify islam .	他們準備好要走出去 , 因為他們被告知 , 這種有效率是唯一能抵達伊斯蘭的 。
a girl , if you're lucky , in the corner of a dark room lucky to be able to look at the koran .	一個女孩 , 如果你幸運的是 , 在一個黑暗房間的角落 , 可以看看卡路里 。
and when vicky comes out of the bathroom , i pounce on her and i ask her what shampoo she uses .	當維琪從浴室裡 , 我問她 , 我在浴室裡 , 問她 。
it's huge , it's dangerous , it takes a dozen people to run , and it doesn't go with the sofa .	很巨大 , 很危險 , 需要數十人去做 , 不用去做 。
so what i want to leave you , then , is with the explanation of why i actually traveled 60 , 000 miles from my desk .	所以我想要留下的原因是 , 解釋為什麼我從我的桌面上六萬英哩 。
and that rate has been escalating at the same rate as children not walking to school anymore , again , because of our development patterns .	同樣的情況下 , 沒有走到學校 , 也因為我們的發展模式 。
but it felt weird to me that i knew more about local kenyan politics than the politics of my own hometown .	但感覺很奇怪 , 我知道更多關於當地肯亞政治的政治 , 對於我自己家鄉的政治 。
now over and over again , people have said , " let's build bridges , " and frankly , i want to do more than that .	再次有人說: 「 讓我們建立橋樑 」 , 坦白說: 「 讓我們建立橋樑 」 , 坦白說: 「 讓我們建立橋樑 。 」
and i've since then tried to keep technology at arm's length in many ways , so it doesn't master my life .	我從那時開始嘗試把科技放在很多方面 , 所以它不太擅長我的生活 。
my wife gets fed up with me constantly trying to push emissions up her agenda . "	我太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太太
the old models of financing and distribution are crumbling please come in and disrupt it .	財務和分佈的模型 , 破壞了 。
now what they didn't know was , the robot wasn't understanding a word they said , and that the robot wasn't speaking english .	他們不知道的是 , 機器人並不懂英語 , 而機器人並不是說英語 。
just like real life , fictional worlds operate consistently within a spectrum of physical and societal rules .	就像現實生活一樣 , 虛構的世界常常在物理和社會規則上運作 。
the more regularly you exercise , the longer it takes for muscle fatigue to set in each time .	你越常練習 , 長時間就會需要肌肉疲勞 。
throughout all of that time , i was a part of a very patriarchal orthodox mormon religion .	在那段時間裡 , 我是一位非常普遍的一部分 , 也是一個非常普遍的宗教 。
and the night before my firstyear talk , and the firstyear talk at princeton is a 20minute talk to 20 people .	在我初次演講的第一年 , 普林斯頓是20分鐘的演講 。
so we understand the importance of struggle when it comes to relationships between branches of government , the public sector .	所以 , 我們了解到 , 公共部門的重要性 。
they don't know if they'll work , and they have no idea what kind of terrifying side effects they could unleash .	他們不知道他們是否會做 , 他們不知道他們會怎麼做 , 他們不知道他們會做什麼 。
but what i'd like to talk to you about today is perhaps a way in which we could use technology to make those accidents happen often .	但今天我想和各位談的是 , 或許我們能使用科技來製造這些意外 。
you share all the domestic labor the repairing , the cooking , the weeding but you also share the emotional labor .	你也分享情緒實驗室 , 分享情緒實驗室 。
people are really reluctant to answer their phones to pollsters , and also , shockingly enough , people might lie .	人們真的很不願意去回答他們的電話 , 人們真的很不願意去回答他們的手機 , 人們真的不願意去回答他們的手機 。
and a record executive walked up to me and invited me to nashville , tennessee to make a record .	一位紀錄片 , 邀請我到納許 , 邀請我 , 邀請我 , 邀請我去參加 , 邀請我去參加 , 邀請我去參加 。
this is the new york city farm colony , which was a poorhouse in staten island from the 1890s to the 1930s .	這是紐約市農場 , 來自1890年代到1930年代 。
saudi arabia is an absolute monarchy in which many citizens lack a path for personal advancement .	沙烏地阿拉伯 , 許多公民都缺乏個人的進步 。
he became gaius julius caesar upon being named his greatuncle’s adoptive son and heir .	他成了一名叫他的偉大利斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯卡斯.卡斯卡斯卡斯卡斯卡斯卡斯
i sat him down , i caricatured him , and since then i've caricatured hundreds of celebrities .	我坐在他 , 我坐在他 , 然後我從車上拿了幾百名的名字 。
one of the very first questions asked me to check a box for my race: white , black , asian , or native american .	第一個問題請我去檢查一個盒子:白、黑、黑、黑、黑、亞洲、黑人 。
when we do things that produce biodiversity , we actually get more abundance , and that's important so that we can feed people .	當我們製造生物多樣性時 , 我們就會變得更豐富 , 而且很重要 , 就是我們能餵飽人 。
and so now i had to have him take the two buses back to the office and sign the form so that we could then fax it in for him .	所以現在我必須把兩隻巴士回到辦公室 , 讓他把這兩隻巴士回到辦公室 , 這樣我們就可以放到辦公室 。
so these [poorest] two billion will , in the next decades , increase to three billion , and they will thereafter increase to four billion .	所以 , 在接下來的十年 , 他們會增加到30億人口 , 增加到30億 , 將會增加到三十億 , 將會增加到三十億 。
and then we have to find common ground with people we would maybe otherwise disagree with and work together towards that mutual goal .	接著 , 我們必須找到共同的共識 , 和我們一起合作的人 , 才能達到共同的目標 。
it is now back to business leaders of the world to really open their eyes , see what's happening in china , think about it and take actions .	現在 , 回到企業領袖 , 看看在中國 , 思考它和採取行動 。
all the stuff from jurassic park that you know of all those small animals they all come from northern continents .	所有這些小動物來自北大大陸的小動物
what true/false statement can you say to force the troll to free your brother and the paradoxical creatures ?	真正的自由兄弟和矛盾是什麼 ?
it's so heartening to be in a group like this , in which so many of you have turned your lives to philanthropy .	這樣 , 好像這樣 , 許多人都把你的人生變成慈善事業 。
the idea is to make the politicalsocial challenges themselves from health and education to the uses of force the organizers of the curriculum .	重點是 , 要讓政治體制從健康和教育到使用 , 讓政治體制變得更加困難 。
part of the reason that we have this conundrum is because there are not nearly enough upstreamists in the healthcare system .	其中一部分是因為在醫療體系裡沒有足夠的健康體系 。
and then i met some who were angry , and anger that can turn to violence , and we're all familiar with that .	接著我遇到了一些憤怒、憤怒的憤怒 , 憤怒的憤怒 , 憤怒 , 我們都很熟悉 。
is this difference in languages only between very , very distantly related languages , like english and chinese ?	語言是語言的語言 , 像是英語和中國嗎 ?
that means that when they are attacking their prey they can hit this brisk pace of about a millimeter an hour .	意思是 , 當他們在攻擊他們攻擊的速度時 , 牠們會攻擊牠們的速度 , 以一毫米的速度撞擊 。
we have all come together in an effort to help 150 , 000 or more immigrants since that first day that we got started .	我們都一起努力去協助15000個移民 , 一開始就開始了 。
he has been charged , about five days ago , with obtaining 150 , 000 cables and releasing 50 .	他已經被逮捕 , 大約五天前 , 五天前 , 約五天前 , 五天前 , 只剩下五天的時間 。
but this understates the seriousness of this particular problem because it doesn't show the thickness of the ice .	但這個特別的問題是因為它不會讓冰層的重疊 。
jm: there are many usages of this data , but the bottom line is that the historical record is being digitized .	jm:有許多使用這些資料 , 但基本上 , 這些資料都是被數位化的 。
a hundred years on , we now find ourselves at another turning point in physics , but what's at stake now is rather different .	一百年來 , 我們現在發現自己在另一種轉變中發現自己 , 但現在現在是不一樣的 。
the original building , because it was froglike , fit nicely on the site and cranked itself well .	原始建築 , 因為它是混凝土的 , 原本的建築 , 像是在地板上 , 和自己一樣 。
and just , i leave you with the beauty of those looks that tells more about happiness than i could ever say .	只是 , 我留給你們一些關於快樂的美麗 , 比我說的更快樂 。
but this is going to be an introduction , and this is all about the deep psychology that we're trying to use .	但這將會成為一個介紹 , 我們正在嘗試使用的心理學 。
see , this gold digger made sure she married sweet cord roberts just before he inherited millions .	看到 , 她嫁給了幾百萬隻的甜甜圈 。
we'll not only find ourselves there but we'll also be able to step into the shoes of those we fear and those who fear us .	我們不只能在我們身上看到自己 , 還有那些恐懼和那些恐懼的人 。
when we did the first clinical trial for these patients we actually created the scaffold specifically for each patient .	當我們第一次臨床試驗時 , 我們真正創立了這些病人 , 為每個病人進行臨床測試 。
i pastor a church in one of the most affluent areas of america a bunch of gated communities .	我曾經教堂在美國最多的貧民區
and i went to thank a high priestess who had helped us and my students through our research and facilitated us through this process .	我很高興能幫助我們和我的學生 , 透過我們的研究 , 透過我們的研究 , 透過我們的研究 , 透過這個過程 。
just to wrap up , in the immortal words of h . g . wells , i think that better things are on the way .	只是為了快速地說 , 嗯 , 嗯 , 我覺得更好的東西是這樣 。
when i press it again , it'll chirp three times , and that'll mean that it's armed and ready to go .	當我再次壓縮它 , 它會三倍 , 它會吸引到它 , 會讓它的感覺和準備好 。
imagine squaring off the outside of a pizza , so that instead of a circle , it’s an octagon .	想像一下 , 在披薩的外面 , 而不是圓圈 , 而是圓圈 。
i normally don't talk about this , but i'd like to share a bit with you some of those 317 days of captivity .	我常常不會談論這一點 , 但我想和你們分享一些關於這三十七天的經驗 。
ynh: again , it's not a prophecy ; it's seeing all kinds of possibilities before us .	尤:再一次 , 這不是一個預言 , 而是在我們看到各種可能性 。
from this dataset you actually learn that retired european families are extremely patient with survey takers .	從這個數據中 , 你真的學到 , 退休的歐洲家庭是非常的患者 。
they're almost look alien . and the secret , which they stick on with , involves their hairy toes .	他們幾乎看起來是外星人 , 還有秘密 , 偷偷偷偷 , 偷偷偷偷 , 偷偷了 。
when my freshman advisor warned me not to wear my fitted hats on campus . . .	當我的警告我不要穿著我的衣服 , 穿著我穿著我的衣服 。
at work , how much do you think the person sitting in the cubicle or the desk next to you gets paid ?	在工作上 , 你覺得坐在桌上或桌上有多少錢 ?
but it was earlier this year , when one of our original members caused us to shift focus in the organization .	但這一年 , 一開始時 , 我們的主要成員會把焦點放在組織中 。
no matter what happens , if you leave your cell phone by your bedside , you will not have a billion cell phones in the morning .	不管怎麼發生 , 你不會有十億的手機 , 早上就不會有十億手機 。
we found out that we could go to the source rock , which were the carboniferous shales in the basins .	我們發現我們可以去到土地上 , 把石油放在基礎上 。
but think for a moment , what we had when john f . kennedy told us we would put a human on the moon .	但想想一下 , 當約翰‧甘迺迪告訴我們我們會把人類放進月球上
and gender nonconforming kids and trans kids and kids with trans and nonbinary and queer parents are everywhere .	性別非凡的孩子和孩子 , 性別非凡 , 和父母在各處都有 。
it's weird and difficult , done by slightly strange people dressed in a slightly strange way .	很奇怪 , 很奇怪 , 有點奇怪的陌生人 。
and so it's anachronistically a classification by fathers' occupations , so single parents go on their own .	所以 , 父母在自己身上 , 單父母親自身份 。
researchers hope to explore some basic questions that might help us know whether or not these might be real options or whether we should rule them out .	研究人員想要探討一些基本問題 , 能幫助我們知道 , 不論我們是否應該規定它們 。
it was a leanto on a bluff looking over a crystal , beautiful lake , when i discovered a horror .	它是一艘漂亮的玻璃 , 一旦我發現了恐怖 。
welcome , i love you . " and there was something so beautifully african about it to me , this small house with a huge heart in it .	歡迎你: 「 我愛你 , 一個很美麗的非洲 , 我喜歡你 。 」
this is not particularly something that babies like but since it is a signal to the rest of the world , they need to hold them in the air .	這並不特別是嬰兒 , 因為它是世界上其他的嬰兒 , 他們需要把它們吸引到空氣中 。
so you might squick , hearing me talk about sex while you're sitting in a room full of strangers that is normal .	所以你可能會很快地聽到我談論性 , 聽到我在談論性時 , 聽到我談論性 , 在一個房間充滿陌生人的陌生人 。
he said , actually , that he believed the job of the painter was to paint everything that was visible and invisible in the universe .	他說 , 實際上 , 他相信工作是畫畫的作品是畫畫的作品是畫畫的作品 , 看不見的世界 。
by the way , in togo , they like calling me the whatsapp girl , because i am always on whatsapp attacking the government .	順便一提 , 他們喜歡稱我為 「 蘋果女 」 , 因為我一直在監控政府 。
this is what the internet looked like when it was born and you can call that the internet of middleaged white men , mostly middleaged white men .	這種網路是中產階級的白人 , 大部分是中產階級的白人 。
so when yochai is talking about new methods of organization , he's exactly describing wikipedia .	所以當yohai在談論新方法時 , 他描述了維基百科 。
our team is working on a totally different solarcell technology , which is called organic photovoltaics or opv .	我們團隊正在努力在一個完全不同的太陽能的技術上 , 叫做機械攝影和電池 。
and by " pattern , " i mean a connection , a structure , some regularity , some rules that govern what we see .	透過 「 模式 」 我的意思是 , 一種結構 , 一些規則 , 某種規則 , 我們能看見的 。
an increase of dopamine caused subjects to see more patterns than those that did not receive the dopamine .	多巴胺的數量增加多巴胺 , 多巴胺的多巴胺不會接收到更多 。
the call began very similarly to the call about " superstorm " : " i've got leo's next movie . "	首先 , 關於 「 超級電梯 」 的意思是: 「 我有leo下一部電影 。 」
i want to take you all on a journey to the place i was raised , northwest pakistan , called dir .	我想要帶你們一趟旅程 , 我在一個旅程的旅程 , 叫做 「 死者 」 。
i'm telling them about this fabulous news , and they say , " this is wonderful ! how soon are you going out ? "	我告訴他們 , 他們說: 「 很棒 ! 很棒 ! 很棒 ! 很棒 ! 」
we want to help them overcome language , cultural and other barriers that make them feel like they've lost control over their own lives .	我們想要幫助他們 , 文化和其他障礙 , 讓他們覺得他們失去自己的生活方式 。
we said: if we take the top hundred companies , what percentage of all 15 commodities do they touch , buy or sell ?	我們說:如果我們收到一百頁的公司 , 每15個商店或銷售呢 ?
in fact , let's look at a model of a virus spread through the air , like the spanish flu back in 1918 .	事實上 , 我們來看看一個病毒散佈在空氣中 , 像是西班牙流感在1918年 。
kids can bounce back when they're given the proper social , emotional support alongside literacy and numeracy .	孩子們可以回溯到他們被賦予的社交、情緒支持、情緒支持 。
if you stimulate the spinal cord of a cat , you can switch between walk , trot and gallop .	如果你刺激脊椎的脊椎 , 你就能走路 , 走路 , 或氣體 。
by the end of the show , we had people queuing for four or five hours to get into the show , but no one really complained .	結束之後 , 我們有四到五小時來到這裡 , 但沒有人真的抱怨 。
i wanted to experience the spacious wonder , the excitement , the joy produced by the detection of such a titanic celestial event .	我想要體驗神奇的神奇 , 令人興奮 , 喜悅的感覺是巨大的震驚 。
and if we change it , if we change our formula for happiness and success , we can change the way that we can then affect reality .	如果我們改變它 , 如果我們改變它的形式 , 如果我們改變它 , 我們就能改變它 , 如果我們改變它 , 我們就能改變它 , 和成功 , 我們就能改變它 。
sonny mcdon w: nollywood is a fantastic industry that has just been born in this part of the world .	丹尼·麥克遜:奈萊塢是個偉大的工業 , 全世界的產業 。
i noticed that , despite all the efforts , there were familiar stories that kept resurfacing about individuals .	我注意到 , 儘管所有的努力都很熟悉 , 儘管所有的努力 , 都很熟悉的故事 , 儘管所有的努力都很熟悉 。
and here's the truth: doodling is an incredibly powerful tool , and it is a tool that we need to remember and to relearn .	問題是 , 工具是非常強大的工具 , 我們需要記住和雷射 。
but is there a possibility that we can actually get inside the brain and edit this movie clip so that we can make it different from the original ?	但是 , 我們是否能在大腦中有一種可能性 , 可以從原始的角度來看 ?
but the one thing i definitely didn't want to do with this coverage was to continue to portray sharks as something like monsters .	但是我絕對不想做的就是去畫像怪物
and before long , our bodies were covered head to toe with these nasty wounds inflicted by the terrified penguins .	不久以前 , 我們的身體被恐怖攻擊的傷害被恐怖的傷害 。
when you think of a cave , most of you think of a tunnel going through solid rock , and in fact , that's how most caves are .	當你想到一個洞穴 , 事實上 , 大部分的洞穴是多麼大的洞穴 。
so i once applied myself to the work of the inventor of that method , georges seurat , and i collected together all his dots .	所以 , 我曾經用了我所做的發明家 , 喬治斯·海洛 , 喬治斯多 , 我把所有他的點子放在一起 。
now , there was nothing particularly special about 2010 , because , on average , 31 and a half million people are displaced by natural disasters every single year .	2010年 , 每一年 , 有3150萬人沒有特別特別的特殊 , 因為 , 每一年 , 有3150萬人被天然災害 。
why is it that their lost lives don't generate the same amount of media attention and communal outcry as the lost lives of their fallen brothers ?	為什麼他們失去生命不會產生同樣的媒體注意力和公眾失敗的媒體注意力和公共失敗 ?
but in gay men , you've got quite a dramatic rise starting three or four years after treatment became widely available .	但在同性戀男性 , 你已經有了三或四年 , 在同性戀男性的情況下 , 已經開始了三到四年 。
i've never seen a representation of a kind of radio interference patterns , which are so ubiquitous and such an important part of our lives .	我從來沒有看過一種無線電圖像的輻射模式 , 非常適合我們生活的重要部分 。
a gentleman spoke yesterday about the indignity of us having to leave the continent so that we can fulfill our potential .	一名女士昨天要離開大陸 , 我們必須離開大陸 , 讓大陸能夠實現我們的潛力 。
at this point , the flu can be passed on to its next victim via any transmission of infected bodily fluid .	此時 , 感染的傳染液體會受到感染的傳染 。
i estimated that , just today , across the world , we spent about 106 average world lifetimes teaching people how to calculate by hand .	我估計今日 , 在世界各地 , 我們花了106個平均生活的時間教導人們如何計算 。
there are countless reasons a woman may have for choosing to abstain from motherhood , the majority of them not selfprioritizing .	有無數的理由媽媽可能要選擇從母親身上 , 大部分沒有自身的理由 。
so this is not particularly a new idea , kind of , seeing opportunities in things that are around you and snapping and turning them into a solution .	所以這並不是特別是新觀點 , 看到機會在你身上 , 或把它們轉化成一個解決方案 。
we are not building ais that control the weather , that direct the tides , that command us capricious , chaotic humans .	我們沒有建構成本來控制氣候、混亂、混亂的氣候 。
he even said to me one time , " mom , wearing sweatpants every day makes me feel like i'm dressing disabled . "	他甚至對我說: 「 媽媽 , 每天都讓我覺得我穿著衣服 。 」
i researched everything i could find about the science of romantic love , and i think i was hoping that it might somehow inoculate me from heartache .	我研究了所有關於浪漫愛情的科學 , 我想我希望它能從心臟中找到的科學 。
so in two weeks flat the two weeks before our paper came out they coded up a version of the ngram viewer for the general public .	在兩週前 , 我們在紙上發表了一篇文字 , 兩週前就在我們的論文中 , 呈現出了一系列的版本 。
and while africa may be dark , the thing that brought the message home to me was that this is the challenge we are facing , but it's also the opportunity .	雖然非洲人可能很黑暗 , 帶給我們面對的挑戰 , 但這也是機會 。
again , it was another reminder of maybe why i should record these people's stories: because their lives are important , and it's important for me to document them .	同樣的 , 我應該記錄這些人的故事:因為他們的人生很重要 , 重要的是 , 我應該記錄這些人的故事 。
but wigler , besides looking at cancer cells , looked at normal cells , and made a really sort of surprising observation .	但是 , 看看癌症細胞 , 看待癌症細胞 , 看起來很驚訝的觀察 。
pjc: so when tyrone tells me that the placenta is an ancient organ , i'm thinking , how do i demonstrate that ?	pjc:所以當我在想 , 我在想 , 我在想什麼呢 ?
those governments invest in that infrastructure the same way they invest in roads and bridges and tunnels and trains .	那些政府投資在道路上 , 投資在路上、橋樑、橋樑、橋樑、橋樑、隧道 。
and like to know if that path is tortuous enough , and so improbable , that no matter what you start with , we could be a singularity .	要知道這條路是很不可思議的 , 不論你從哪裡開始 , 我們就能成為一個平衡 。
jf: oh lt: we laughed , we did , we laughed so much , we found we had so much in common and we're so different .	jf:噢lt:噢lt:噢lt:噢 , 我們有這麼多 , 我們有這麼多 , 我們有這麼多相同 , 我們發現了很多 。
so you can see how circular salt can provide a barrier to our rivers from this excessive salty discharge .	所以你可以看到 , 多麼的鹽能提供一個障礙物 , 來到我們的河流從這裡的沙漠 。
and , you know , they look at the small size of a burial plot and that high cost , and it looks like there's serious money to be made .	你知道 , 他們看著小小的小小小小的小小小小的小小小小小小的小小小小的小小小小小小的小小小小的小小小小的小小小小的小小小小的小小小小的小小
[what it means . . . ] obviously , i'm having a fabulous life , so the question is , what does all of this mean for you ?	很明顯地 , 我有著很明顯的人生 , 問題是 , 什麼是對你來說呢 ?
well , when i got to the white house in the beginning of 2009 , at the start of the obama administration , the white house was anything but open .	當我在2009年開始的時候 , 白宮是開放的 , 白宮是開放的 。
so mountains are built up , and they erode away by water and rain and ice and so forth , and they become grains of sand .	山坡上升了 , 它們會變成沙子、雨和水、雨和冰 。
or to give you another example: what about a piece of persuasive technology that convinces muslim women to wear their headscarves ?	或給另一個例子:關於一幅關於一片關於一片關於一片關於一片關於一片關於一片關於一片關於一片關於一片關於一片關於一部分的說服穆斯林女性來穿她們頭巾呢 ?
the glass was then i'll use the word impregnated but it had a layer of metal that was called " stretched metal . "	玻璃的金屬被稱為 「 玻璃 」 。
i know some of you are just , you know , bingo ! or , i don't know . anyway , so this is also a really enjoyable role .	我知道 , 有些人是 , 好吧 , 好吧 , 好吧 , 所以這也是一件很棒的角色 。
it is because the state , theoretically , acts on behalf of all citizens collectively , not any one citizen individually .	它是因為國家 , 不管是所有公民聚集 , 而不是任何一個公民 。
it multiples to two . two becomes four . four becomes eight , and on and on to form the 200 million billion cells that make up our adult body .	它會變成四組成人的身體 , 四組成人的身體 。
the lower graph is with twice the amount of co2 and 1 . 8 percent less sunlight , and you're back to the original climate .	較低的二氧化碳和1.8% , 而你回到原始的氣候 。
but just when all hope seemed lost , a bright glow came from within her belly , saving her from the mad monk’s magic .	但 , 當所有希望似乎失敗時 , 她的神奇神奇神奇的神奇神奇 。
to fund their research , they apply for public and private grants and after the research is finished , they write a paper about their findings .	為了資助他們的研究 , 他們會寫一張紙張貼在研究上 , 用公眾和私人的研究 。
even now , when i tweet about period diarrhea , as one does , i mention that it affects 28 percent of women .	即使現在 , 在我推特 , 在我提到的女性 , 會影響28%的女性 。
and when the web came along , that changed everything , because not only could we find information , we could find other people like ourselves who could gather , who could bring us information .	當網路出現在網路上 , 改變了一切 , 因為不只能找到資訊 , 我們可以找到資訊 , 我們可以找到資訊 , 我們可以找到資訊 , 我們可以找到資訊 。
my school had athletics , band , choir , debate and other clubs , but there were no stem programs or research mentors .	我的學校有運動、辯論、辯論和其他俱樂部 , 但沒有史蒂夫、辯論和其他俱樂部 。
nothing which is true or beautiful or good makes complete sense in any immediate context of history ; therefore we must be saved by faith .	沒有什麼是真的、美麗、美麗或美好的 , 因此我們必須被信仰 。
the nation i'm building , the marathon i'm running , the troops , the canvas , the high note does not exist .	我的國家 , 我在建造的馬拉松 , 我在建造的 , 馬拉松 , 我在火星上 , 很快的 , 不存在的 。
just like when you make bread , it requires care in its preparation , just the right amount of ingredients and love for the details .	就像你製作麵包一樣 , 它需要照顧它的成本 , 需要照顧它的成本 , 需要照顧它的準備好 , 需要照顧它的成本 。
when the american fruit company comes to town , so does a romantic mechanic who is always followed by yellow butterflies .	當美國水果公司來到城鎮時 , 有一個浪漫的機械 , 通常都在於黃色的 。
mostly what we want is to change reality , to fit it to our own desires , to our own wishes , and i think we should first want to understand it .	我們最想要做的就是改變現實 , 為了改變現實 , 去了解它 。
one of the most elegant dancers of his generation , known for his long steps , and his tempo changes and his pivots .	他的世代最優雅的舞者之一 , 他的舞者 , 他的舞者 , 他的舞者 , 他的舞者 , 他的舞者 , 他的改變和他的長步 。
many people suffering from imposter syndrome are afraid that if they ask about their performance , their fears will be confirmed .	許多人受害怕 , 他們的恐懼會被確認 , 他們的恐懼會被定義 。
i left a very cozy tech job in israel at a nice software company and i moved to new york to study animation .	我離開了一個很棒的軟體公司 , 我搬到紐約去研究動畫 。
can , in fact , the technology not simply replace humans , but allow us to reach the level of reflex and intuition that we're all capable of ?	事實上 , 科技不是簡單的 , 而是允許我們所有人都能做到的嗎 ?
but as humans with hearts , we can all rejoice in the unity of life , and perhaps we can change what once happened in that sacred cave .	但身為人類的心靈 , 或許我們能改變一旦發生在那神聖的洞穴裡 。
the reason many of us don't improve much despite our hard work is that we tend to spend almost all of our time in the performance zone .	我們常常常常在執行中工作的原因 , 不是因為我們常常常常在執行中工作的原因 。
and we go from thug images , who've been stolen and distorted by the media , who's now proudly taking over his own image .	我們從青少年被媒體 , 很自豪地把他自己的影像 。
in jenipher's case , she communicated with 89 different individuals , which showed a nine percent increase in her repayment .	在耶妮佛的案例中 , 她和89%的婦女相同 , 她和89%的相互作用 。
like , we don't look at the people around us experiencing life's joys and wonders and tell them to " move on , " do we ?	就像 , 我們不去看那些人在生活的喜悅和好奇心裡 , 告訴他們: 「 去吧 ? 」
the u . n . you know , they took 20 years just to add a flap to a tent , but i think we have some more exciting things .	嗯 , 在20年來 , 他們花了20年的時間去加入麻煩 , 但是我認為我們有一些更令人興奮的事 。
we've been told our whole lives that if we work hard , that hard work pays off , we'd get what we deserve , we'd live our dream .	我們已經告訴了我們的生活 , 如果我們努力努力 , 努力努力工作 , 我們就會得到我們的夢想 。
but even though most jobs left the factory decades ago , we still hold on to this factory mindset of standardization and deskilling .	但即使大部分工作都留在20年前 , 我們仍然堅持在這個工廠的心態上 , 仍然堅持在這個工廠的心態上 , 和技能 。
so rather than that question , i would propose we ask some more difficult questions , questions like: how do you decide who deserves your love and who does not ?	所以 , 我會問一些更困難的問題 , 像是:你要如何決定誰要保存你的愛 , 或誰 ?
they eventually decided not unanimously by any means not to include his real name , despite the fact that nearly all media reports did .	他們最終決定不完全不單單 , 儘管他真正的名字 , 儘管幾乎所有的媒體報告都一樣 。
our choices matter: if we prioritize the wellbeing of people , then we can make a lot more progress than our gdp might expect .	我們的選擇是:如果我們優先接受人民的貢獻 , 那麼我們就能得到更多的進展 , 比我們的gdp還多 。
what i came to learn is that no matter how good my orphanage was , it was never going to give those kids what they really needed: their families .	我學到的是 , 不管我的孤兒院有多好 , 不管他們真正需要的是什麼 , 不管他們真正需要的家人 。
and the best part here , or one of the better parts is that we don't get our answer from the answer key in the back of the teacher's edition .	最好的部分是 , 我們不會得到答案的答案從老師的角度來看 。
gorillas can be two to three times larger than we are , so their brains should also be larger than ours , but instead it's the other way around .	大猩猩比我們兩到三倍 , 牠們的大腦應該比我們更大 , 牠們的大腦應該比我們更大 , 而不是其他的 。
that's limor fried , the founder of adafruit industries , in the rosie the riveter pose .	當時 , 佛羅里達的基礎工業 , 在羅斯尼爾的摩擦 。
[every classroom could look like that] bill gates: one day , we'd like every classroom in america to look something like that .	〔教室可以看起來像這樣 。 〕比爾蓋茲:一天 , 我們都在美國看起來像這樣一樣 。
along with some of my electrical engineering colleagues , we realized that they are still viable , so we are refurbishing them right now .	和一些我的電工工程同事們 , 我們意識到他們仍然有能力 , 所以我們現在正在重新建構它們 。
shortly after we reported our study , physicians at mass general hospital were intrigued by the medical applications of our research .	在我們研究的醫學院裡 , 醫生們在大眾醫院的醫療應用程式上被我們研究的醫療應用 。
he'll sign his name on every line , he'll check all the boxes , he'll put numbers in where he thinks there should be numbers .	他會把所有的盒子放在哪裡 , 他會檢查所有的盒子 , 他會檢查所有的盒子 , 把數字放在哪裡 。
mobile and digital tickets now account for 70 percent of sales , greatly reducing the lines at train stations .	行動和數位化石 , 幾乎減少了70%的車站 。
well , we recently discovered that there are cracks available in the greenland ice sheet near this glacier aquifer .	最近 , 我們最近發現 , 在冰島冰層的冰層上 , 最近發現了 。
what about judges , customs officers and police officers , who deal with liars on a daily basis ?	法官、警官、客戶、警官 , 和警官 , 每天都要處理謊言嗎 ?
and if you're feeling really ambitious , try and push it off in such a way that it doesn't fall butterside down , which is possible .	如果你真的很有野心 , 試著把它放下去 , 試著把它推出去 。
as the runaway kafka wanders the streets of a strange city , led zeppelin and prince keep him company .	身為一個奇怪的城市 , 奧斯卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫卡夫 ,
so it either has few shops and fewer shoppers , or it's abandoned and crumbling into ruin .	所以它有幾種店 , 或它被丟棄 , 或它被丟棄 , 或它被丟棄 , 或它被丟棄 , 或它被丟棄 。
i think we , as gloria ladsonbillings says , should flip our paradigm and our language and call it what it really is .	我認為我們 , 像是波拉德森比爾所說的 , 我們應該把我們的典型和語言放進去 , 把它稱它為真實的 。
